Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-1801.826,-350.619,-419.622,-481.829,-603.727,-658.29,-607.939,-1159.825,-995.126,-1344.721,-1435.817,-1188.687,-1258.561,-1117.091,-1019.175,-1019.7,-730.1,-726.209,-681.444,-552.288,-442.799,-358.121,8.683
-2194.097,-1268.241,-1641.718,-1949.762,-2195.498,-2736.451,-2967.064,-3780.869,-4785.278,-4013.829,-4798.108,-4405.471,-4678.124,-5220.559,-4047.419,-4161.943,-3699.725,-2464.7,-1736.394,-2161.625,-1511.711,-1324.261,7.627
-1719.568,-36.956,-43.165,-65.418,-95.855,-119.909,-155.589,-275.607,-509.524,-684.485,-1075.494,-1250.184,-1006.256,-705.353,-454.196,-309.811,-173.573,-132.791,-94.819,-63.143,-39.136,-41.85,3.302
-1545.246,-24.864,-27.68,-37.265,-48.37,-55.71,-90.921,-108.581,-126.679,-154.631,-195.843,-247.35,-241.522,-156.868,-128.135,-114.667,-98.411,-62.29,-47.626,-31.653,-33.244,-28.382,5.574
-1908.954,-42.448,-49.312,-70.084,-113.292,-118.872,-133.556,-219.5,-227.091,-292.855,-375.926,-365.151,-351.048,-334.808,-209.547,-237.561,-136.619,-101.268,-81.93,-79.817,-60.433,-55.226,5.73
-2145.171,-530.479,-734.979,-755.41,-862.961,-1191.917,-1017.061,-1656.875,-1717.02,-1747.948,-2312.418,-2519.633,-2983.812,-1896.212,-1426.409,-1597.427,-1260.009,-909.864,-853.442,-772.719,-678.799,-484.875,8.45
-2197.499,-98.321,-126.379,-139.764,-159.853,-167.462,-183.567,-241.062,-276.015,-292.664,-330.574,-294.359,-262.847,-280.914,-238.632,-224.559,-196.249,-184.969,-141.623,-124.358,-95.187,-105.461,9.942
-2190.459,-638.219,-642.309,-1049.895,-1189.615,-1330.953,-1594.712,-1929.401,-2057.848,-2080.954,-2080.452,-2378.017,-2289.987,-2379.223,-2183.449,-1814.881,-1786.569,-1237.629,-1214.438,-939.728,-708.9,-708.211,8.93
-1476.352,-46.524,-55.568,-77.926,-72.765,-80.179,-198.042,-245.131,-376.918,-505.468,-682.453,-651.82,-762.965,-584.443,-400.346,-272.653,-159.661,-111.536,-91.889,-85.152,-57.96,-34.936,3.894
-1725.573,-733.522,-970.383,-1116.782,-1230.73,-1605.345,-2018.048,-2462.815,-2621.688,-4346.636,-3678.172,-4909.014,-4033.253,-3412.181,-2748.574,-2599.917,-2389.989,-1600.554,-1595.461,-1227.381,-1007.582,-817.274,7.119
-2262.511,-135.447,-191.052,-287.887,-288.952,-443.615,-528.757,-1146.691,-1345.685,-1548.295,-1677.142,-2076.173,-2363.688,-1668.514,-1210.219,-873.911,-630.611,-466.388,-340.096,-218.916,-172.761,-144.295,4.454
